timestamp,body_language,tone,facial_expression,overall,scenario
2025-03-24 17:28:27.533411,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:27.693155,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:27.865183,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.071744,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.257268,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.433468,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.598048,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.769115,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:28.936313,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.090588,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.247638,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.416360,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.574736,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.746236,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:29.898367,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:30.053687,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:30.271959,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:30.475882,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:30.678899,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:30.896337,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:31.101820,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:31.252393,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:31.412155,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:31.576242,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:31.738366,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:31.896907,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:32.068697,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:32.233744,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:32.391690,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:32.545161,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:32.703292,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:32.866127,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.030709,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.184274,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.339852,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.500273,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.656334,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.830324,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:33.993593,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.149234,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.303202,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.458130,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.613112,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.772378,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:34.931700,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:35.087198,54.0,10,62.0,42.0,Job Interview
2025-03-24 17:28:35.244439,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:35.396053,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:35.557270,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:35.710297,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:35.873862,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.041243,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.196854,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.352414,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.510144,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.667522,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:36.841704,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.009061,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.179891,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.351419,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.522149,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.692080,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:37.864821,40.0,10,62.0,37.333333333333336,Job Interview
2025-03-24 17:28:38.020829,40.0,10,44.0,31.333333333333332,Job Interview
2025-03-24 17:28:38.176147,40.0,10,44.0,31.333333333333332,Job Interview
2025-03-24 17:28:38.336058,40.0,10,44.0,31.333333333333332,Job Interview
2025-03-24 17:28:38.489052,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:38.645037,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:38.800685,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:38.957719,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.112302,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.270696,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.419461,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.580178,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.731133,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:39.891126,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:40.048498,54.0,10,44.0,36.0,Job Interview
2025-03-24 17:28:40.253507,54.0,10,44.0,36.0,Job Interview
